sp|P02067|HBB_PIG	globin
sp|P60529|HBA_CANFA	globin
sp|P80044|HBB_TREBE	globin
sp|P04251|GLB1B_ANATR	globin
sp|P09967|GLB1_PETMA	globin
sp|P14394|GLB2_ANATR	globin
sp|P09968|GLB3_PETMA	globin
sp|P14395|GLB1A_ANATR	globin
sp|Q9I9I3|GLB2_PETMA	globin
sp|P11740|GLB1_METSO	globin
sp|P02219|GLB1_TYLHE	globin
sp|P09966|GLB2_TYLHE	globin
sp|P83122|GLB1_METHI	globin
sp|P02220|GLB4_TYLHE	globin
sp|P13578|GLB3_TYLHE	globin
sp|P80018|GLBC_CAUAR	globin
sp|P28316|GLB_ASCSU	globin
sp|P02216|GLB1_GLYDI	globin
sp|P15447|GLB4_GLYDI	globin
sp|P84298|GLB75_CHITH	globin
sp|P02224|GLB6_CHITH	globin
sp|P02221|GLB1_CHITH	globin
sp|P81043|HBA_MACEU	globin
sp|P07428|HBA_XENTR	globin
sp|P02137|HBBL_XENLA	globin
sp|P02230|GLB4_CHITH	globin
sp|P12549|GLB76_CHITH	globin
sp|P12550|GLB77_CHITH	globin
sp|P04443|HBB0_MOUSE	globin
sp|P02082|HBBF_CAPHI	globin
sp|P02102|HBE1_CAPHI	globin
sp|P68068|HBG_ATEGE	globin
sp|P02007|HBPI_CHICK	globin
sp|P02104|HBE_MOUSE	globin
sp|P80721|GLB_PAREP	globin
sp|P68223|HBB_MACFA	globin
sp|Q91473|HBB_SALSA	globin
sp|P68431|H31_HUMAN	histone
sp|P62807|H2B1C_HUMAN	histone
sp|P04908|H2A1B_HUMAN	histone
sp|P16401|H15_HUMAN	histone
sp|P16403|H12_HUMAN	histone
sp|P04554|PRM2_HUMAN	histone
sp|P07305|H10_HUMAN	histone
sp|Q9Z148|EHMT2_MOUSE	histone
sp|P33778|H2B1B_HUMAN	histone
sp|Q96KQ7|EHMT2_HUMAN	histone
sp|P20671|H2A1D_HUMAN	histone
sp|Q16777|H2A2C_HUMAN	histone
sp|Q92831|KAT2B_HUMAN	histone
sp|Q71DI3|H32_HUMAN	histone
sp|P58876|H2B1D_HUMAN	histone
sp|P23527|H2B1O_HUMAN	histone
sp|Q9H9B1|EHMT1_HUMAN	histone
sp|Q6FI13|H2A2A_HUMAN	histone
sp|O75367|H2AY_HUMAN	histone
sp|Q9UKV0|HDAC9_HUMAN	histone
sp|Q16778|H2B2E_HUMAN	histone
sp|P10412|H14_HUMAN	histone
sp|Q96A08|H2B1A_HUMAN	histone
sp|P06899|H2B1J_HUMAN	histone
sp|P16402|H13_HUMAN	histone
sp|P10922|H10_MOUSE	histone
sp|P69150|H31_TETTH	histone
sp|Q9FLF7|MYST1_ARATH	histone
sp|Q99N13|HDAC9_MOUSE	histone
sp|Q9LXD7|MYST2_ARATH	histone
sp|Q04089|DOT1_YEAST	histone
sp|Q93077|H2A1C_HUMAN	histone
sp|Q92830|KAT2A_HUMAN	histone
sp|Q96QV6|H2A1A_HUMAN	histone
sp|Q96KK5|H2A1H_HUMAN	histone
sp|Q14493|SLBP_HUMAN	histone
sp|Q2LAE1|ASHH2_ARATH	histone
sp|O14929|HAT1_HUMAN	histone
sp|Q8GZB6|SUVH4_ARATH	histone
sp|Q8WTS6|SETD7_HUMAN	histone
sp|P59226|H32_ARATH	histone
sp|P84229|H32_CHICK	histone
sp|P59169|H33_ARATH	histone
sp|O54864|SUV91_MOUSE	histone
sp|Q6GSS7|H2A2A_MOUSE	histone
sp|Q93079|H2B1H_HUMAN	histone
sp|Q99879|H2B1M_HUMAN	histone
sp|Q16576|RBBP7_HUMAN	histone
sp|Q99880|H2B1L_HUMAN	histone
sp|P57053|H2BFS_HUMAN	histone
sp|P0C0S8|H2A1_HUMAN	histone
sp|Q8C2B3|HDAC7_MOUSE	histone
sp|Q8WYB5|KAT6B_HUMAN	histone
sp|O95251|KAT7_HUMAN	histone
sp|O43463|SUV91_HUMAN	histone
sp|O15047|SET1A_HUMAN	histone
sp|Q99878|H2A1J_HUMAN	histone
sp|P27661|H2AX_MOUSE	histone
sp|Q92993|KAT5_HUMAN	histone
sp|Q15047|SETB1_HUMAN	histone
sp|Q8TEK3|DOT1L_HUMAN	histone
sp|P16104|H2AX_HUMAN	histone
sp|Q8WUI4|HDAC7_HUMAN	histone
sp|Q99877|H2B1N_HUMAN	histone
sp|Q9BQA5|HINFP_HUMAN	histone
sp|Q9Y2K7|KDM2A_HUMAN	histone
sp|Q53H47|SETMR_HUMAN	histone
sp|Q9H5I1|SUV92_HUMAN	histone
sp|P69244|H33_MEDSA	histone
sp|Q8NHM5|KDM2B_HUMAN	histone
sp|P68429|H32_MEDSA	histone
sp|P70696|H2B1A_MOUSE	histone
sp|P35064|H2AX_TETTS	histone
sp|Q00729|H2B1A_RAT	histone
sp|Q9JHD1|KAT2B_MOUSE	histone
sp|Q8VIK3|H1FOO_MOUSE	histone
sp|Q9QZQ8|H2AY_MOUSE	histone
sp|Q9Z2V6|HDAC5_MOUSE	histone
sp|P43275|H11_MOUSE	histone
sp|Q9EQQ0|SUV92_MOUSE	histone
sp|O60016|CLR4_SCHPO	histone
sp|Q60973|RBBP7_MOUSE	histone
sp|Q8IV48|ERI1_HUMAN	histone
sp|Q9Z2V5|HDAC6_MOUSE	histone
sp|Q02539|H11_HUMAN	histone
sp|Q9FVE6|HDT1_ARATH	histone
sp|P45975|SUV39_DROME	histone
sp|Q8NB78|KDM1B_HUMAN	histone
sp|P43278|H10_RAT	histone
sp|P40631|MLH_TETTS	histone
sp|P97440|SLBP_MOUSE	histone
sp|P35065|H2A1_TETTS	histone
sp|Q02874|H2AY_RAT	histone
sp|Q07133|H1T_MOUSE	histone
sp|P40034|JHD1_YEAST	histone
sp|Q5DW34|EHMT1_MOUSE	histone
sp|Q8VHL1|SETD7_MOUSE	histone
sp|P22492|H1T_HUMAN	histone
sp|Q8X225|DIM5_NEUCR	histone
sp|Q6DN03|H2B2C_HUMAN	histone
sp|Q14533|KRT81_HUMAN	keratin
sp|P35908|K22E_HUMAN	keratin
sp|O43790|KRT86_HUMAN	keratin
sp|Q3TTY5|K22E_MOUSE	keratin
sp|Q7RTS7|K2C74_HUMAN	keratin
sp|O95678|K2C75_HUMAN	keratin
sp|Q3SY84|K2C71_HUMAN	keratin
sp|Q9BYR3|KRA44_HUMAN	keratin
sp|P26371|KRA59_HUMAN	keratin
sp|P48668|K2C6C_HUMAN	keratin
sp|Q9BYQ6|KR411_HUMAN	keratin
sp|Q9BYQ7|KRA41_HUMAN	keratin
sp|P60368|KR102_HUMAN	keratin
sp|P60369|KR103_HUMAN	keratin
sp|P60331|KR101_HUMAN	keratin
sp|P60371|KR106_HUMAN	keratin
sp|P60412|KR10B_HUMAN	keratin
sp|P60413|KR10C_HUMAN	keratin
sp|P60014|KR10A_HUMAN	keratin
sp|Q07627|KRA11_HUMAN	keratin
sp|Q99M73|KRT84_MOUSE	keratin
sp|Q9R0H5|K2C71_MOUSE	keratin
sp|Q8BGZ7|K2C75_MOUSE	keratin
sp|P78385|KRT83_HUMAN	keratin
sp|Q5XKE5|K2C79_HUMAN	keratin
sp|P60370|KR105_HUMAN	keratin
sp|P60410|KR108_HUMAN	keratin
sp|P60411|KR109_HUMAN	keratin
sp|P60409|KR107_HUMAN	keratin
sp|Q9BYQ5|KRA46_HUMAN	keratin
sp|P60372|KR104_HUMAN	keratin
sp|P78386|KRT85_HUMAN	keratin
sp|P13647|K2C5_HUMAN	keratin
sp|P04264|K2C1_HUMAN	keratin
sp|P02538|K2C6A_HUMAN	keratin
sp|P05784|K1C18_MOUSE	keratin
sp|P05787|K2C8_HUMAN	keratin
sp|P11679|K2C8_MOUSE	keratin
sp|P08729|K2C7_HUMAN	keratin
sp|Q9Z320|K1C27_MOUSE	keratin
sp|Q6IFX2|K1C42_MOUSE	keratin
sp|Q6IFZ6|K2C1B_MOUSE	keratin
sp|A6BLY7|K1C28_MOUSE	keratin
sp|Q7Z3Y7|K1C28_HUMAN	keratin
sp|P50446|K2C6A_MOUSE	keratin
sp|Q86Y46|K2C73_HUMAN	keratin
sp|Q8N1N4|K2C78_HUMAN	keratin
sp|Q9NSB2|KRT84_HUMAN	keratin
sp|Q14CN4|K2C72_HUMAN	keratin
sp|P04259|K2C6B_HUMAN	keratin
sp|Q10758|K2C8_RAT	keratin
sp|Q7Z3Y8|K1C27_HUMAN	keratin
sp|Q61897|KT33B_MOUSE	keratin
sp|Q6L8G8|KRA57_HUMAN	keratin
sp|O75690|KRA58_HUMAN	keratin
sp|Q701N2|KRA55_HUMAN	keratin
sp|Q701N4|KRA52_HUMAN	keratin
sp|Q9BYP9|KRA99_HUMAN	keratin
sp|Q6L8H2|KRA53_HUMAN	keratin
sp|Q6IG05|K2C75_RAT	keratin
sp|Q6IFX0|K1C25_RAT	keratin
sp|Q6IG02|K22E_RAT	keratin
sp|P12035|K2C3_HUMAN	keratin
sp|Q8IUG1|KRA13_HUMAN	keratin
sp|Q8VCW2|K1C25_MOUSE	keratin
sp|Q9BYR4|KRA43_HUMAN	keratin
sp|Q9BYQ9|KRA48_HUMAN	keratin
sp|Q9BYR2|KRA45_HUMAN	keratin
sp|Q6IFV1|K1C14_RAT	keratin
sp|Q922U2|K2C5_MOUSE	keratin
sp|P59990|KR121_HUMAN	keratin
sp|P60329|KR124_HUMAN	keratin
sp|P04104|K2C1_MOUSE	keratin
sp|Q6A163|K1C39_HUMAN	keratin
sp|Q14532|K1H2_HUMAN	keratin
sp|Q6KB66|K2C80_HUMAN	keratin
sp|P02535|K1C10_MOUSE	keratin
sp|Q9BQ66|KR412_HUMAN	keratin
sp|Q9BYR0|KRA47_HUMAN	keratin
sp|Q63279|K1C19_RAT	keratin
sp|P59991|KR122_HUMAN	keratin
sp|Q2M2I5|K1C24_HUMAN	keratin
sp|P19013|K2C4_HUMAN	keratin
sp|Q6IFV3|K1C15_RAT	keratin
sp|Q9DCV7|K2C7_MOUSE	keratin
sp|Q8C1I6|KR163_MOUSE	keratin
sp|O76009|KT33A_HUMAN	keratin
sp|Q6IFU8|K1C17_RAT	keratin
sp|Q9BYR5|KRA42_HUMAN	keratin
sp|Q9D646|KRT34_MOUSE	keratin
sp|Q8K0Y2|KT33A_MOUSE	keratin
sp|Q01546|K22O_HUMAN	keratin
sp|O76015|KRT38_HUMAN	keratin
sp|Q15323|K1H1_HUMAN	keratin
sp|P35527|K1C9_HUMAN	keratin
sp|Q6A162|K1C40_HUMAN	keratin
sp|P02533|K1C14_HUMAN	keratin
sp|Q99456|K1C12_HUMAN	keratin
sp|Q9QWL7|K1C17_MOUSE	keratin
sp|P13645|K1C10_HUMAN	keratin
sp|P10144|GRAB_HUMAN	lymphocyte
sp|P33241|LSP1_HUMAN	lymphocyte
sp|P11836|CD20_HUMAN	lymphocyte
sp|P19973|LSP1_MOUSE	lymphocyte
sp|P16410|CTLA4_HUMAN	lymphocyte
sp|P13236|CCL4_HUMAN	lymphocyte
sp|P15391|CD19_HUMAN	lymphocyte
sp|P15379|CD44_MOUSE	lymphocyte
sp|Q7Z6A9|BTLA_HUMAN	lymphocyte
sp|Q7TSA3|BTLA_MOUSE	lymphocyte
sp|P09793|CTLA4_MOUSE	lymphocyte
sp|P18337|LYAM1_MOUSE	lymphocyte
sp|Q9HBG7|LY9_HUMAN	lymphocyte
sp|Q01965|LY9_MOUSE	lymphocyte
sp|P19437|CD20_MOUSE	lymphocyte
sp|O09198|MAL_MOUSE	lymphocyte
sp|P21145|MAL_HUMAN	lymphocyte
sp|Q9UQQ2|SH2B3_HUMAN	lymphocyte
sp|P20937|KLRA1_MOUSE	lymphocyte
sp|Q9WU67|LY6I_MOUSE	lymphocyte
sp|P10147|CCL3_HUMAN	lymphocyte
sp|P06127|CD5_HUMAN	lymphocyte
sp|O94804|STK10_HUMAN	lymphocyte
sp|P10820|PERF_MOUSE	lymphocyte
sp|P16070|CD44_HUMAN	lymphocyte
sp|P06734|FCER2_HUMAN	lymphocyte
sp|P10923|OSTP_MOUSE	lymphocyte
sp|P12544|GRAA_HUMAN	lymphocyte
sp|Q60848|HELLS_MOUSE	lymphocyte
sp|P33681|CD80_HUMAN	lymphocyte
sp|Q12851|M4K2_HUMAN	lymphocyte
sp|P28908|TNR8_HUMAN	lymphocyte
sp|P06239|LCK_HUMAN	lymphocyte
sp|P08195|4F2_HUMAN	lymphocyte
sp|P13796|PLSL_HUMAN	lymphocyte
sp|P16277|BLK_MOUSE	lymphocyte
sp|P42081|CD86_HUMAN	lymphocyte
sp|P29460|IL12B_HUMAN	lymphocyte
sp|P14222|PERF_HUMAN	lymphocyte
sp|P06800|PTPRC_MOUSE	lymphocyte
sp|P10809|CH60_HUMAN	lymphocyte
sp|P20273|CD22_HUMAN	lymphocyte
sp|Q14005|IL16_HUMAN	lymphocyte
sp|Q9Y6Y9|LY96_HUMAN	lymphocyte
sp|P08101|FCGR2_MOUSE	lymphocyte
sp|P05533|LY6A_MOUSE	lymphocyte
sp|P06240|LCK_MOUSE	lymphocyte
sp|Q02040|AK17A_HUMAN	lymphocyte
sp|P01732|CD8A_HUMAN	lymphocyte
sp|Q9Y275|TN13B_HUMAN	lymphocyte
sp|Q93038|TNR25_HUMAN	lymphocyte
sp|P10145|IL8_HUMAN	lymphocyte
sp|P05112|IL4_HUMAN	lymphocyte
sp|P06802|ENPP1_MOUSE	lymphocyte
sp|Q99527|GPER1_HUMAN	lymphocyte
sp|Q00653|NFKB2_HUMAN	lymphocyte
sp|P20718|GRAH_HUMAN	lymphocyte
sp|O55098|STK10_MOUSE	lymphocyte
sp|P16619|CL3L1_HUMAN	lymphocyte
sp|P09326|CD48_HUMAN	lymphocyte
sp|Q13094|LCP2_HUMAN	lymphocyte
sp|P19256|LFA3_HUMAN	lymphocyte
sp|P08920|CD2_MOUSE	lymphocyte
sp|P29459|IL12A_HUMAN	lymphocyte
sp|Q60787|LCP2_MOUSE	lymphocyte
sp|P42682|TXK_MOUSE	lymphocyte
sp|P27812|KRBBA_MOUSE	lymphocyte
sp|P15702|LEUK_MOUSE	lymphocyte
sp|Q6PNM1|BTLA_RAT	lymphocyte
sp|P51451|BLK_HUMAN	lymphocyte
sp|P42681|TXK_HUMAN	lymphocyte
sp|Q9QUN3|BLNK_MOUSE	lymphocyte
sp|P25918|CD19_MOUSE	lymphocyte
sp|Q60767|LY75_MOUSE	lymphocyte
sp|Q9JHF9|LY96_MOUSE	lymphocyte
sp|P57725|SAMN1_MOUSE	lymphocyte
sp|O14798|TR10C_HUMAN	lymphocyte
sp|P42072|CTLA4_RABIT	lymphocyte
sp|Q64349|MAL_RAT	lymphocyte
sp|Q62082|MYL10_MOUSE	lymphocyte
sp|Q8NHW4|CC4L_HUMAN	lymphocyte
sp|P35329|CD22_MOUSE	lymphocyte
sp|Q15306|IRF4_HUMAN	lymphocyte
sp|Q64329|KLRA3_MOUSE	lymphocyte
sp|P10300|CD8B_MOUSE	lymphocyte
sp|P27811|KLRBA_MOUSE	lymphocyte
sp|Q99467|CD180_HUMAN	lymphocyte
sp|Q9Y6W8|ICOS_HUMAN	lymphocyte
sp|P27814|KLRBC_MOUSE	lymphocyte
sp|Q99JB4|KRBBB_MOUSE	lymphocyte
sp|Q96QP1|ALPK1_HUMAN	lymphocyte
sp|O89103|C1QR1_MOUSE	lymphocyte
sp|Q8TD07|N2DL4_HUMAN	lymphocyte
sp|O76036|NCTR1_HUMAN	lymphocyte
sp|Q61233|PLSL_MOUSE	lymphocyte
sp|P30836|LYAM1_RAT	lymphocyte
sp|P50745|SH2B3_RAT	lymphocyte
sp|O09039|SH2B3_MOUSE	lymphocyte
sp|P12804|FGL2_MOUSE	lymphocyte
sp|Q00609|CD80_MOUSE	lymphocyte
sp|P47119|ITPA_YEAST	pyrophosphatase
sp|Q9BY32|ITPA_HUMAN	pyrophosphatase
sp|P31414|AVP1_ARATH	pyrophosphatase
sp|P22413|ENPP1_HUMAN	pyrophosphatase
sp|P06802|ENPP1_MOUSE	pyrophosphatase
sp|P52061|RDGB_ECOLI	pyrophosphatase
sp|Q9D892|ITPA_MOUSE	pyrophosphatase
sp|Q7XDP2|ITPA_ORYSJ	pyrophosphatase
sp|Q9BW91|NUDT9_HUMAN	pyrophosphatase
sp|Q9H2U2|IPYR2_HUMAN	pyrophosphatase
sp|Q924C3|ENPP1_RAT	pyrophosphatase
sp|P97675|ENPP3_RAT	pyrophosphatase
sp|O14638|ENPP3_HUMAN	pyrophosphatase
sp|Q6DYE8|ENPP3_MOUSE	pyrophosphatase
sp|Q93K97|ADPP_ECOLI	pyrophosphatase
sp|Q8XIQ9|IPYR_CLOPE	pyrophosphatase
sp|Q9SU14|NUDT7_ARATH	pyrophosphatase
sp|Q9GYG4|ITPA_CAEEL	pyrophosphatase
sp|Q752Z9|ITPA_ASHGO	pyrophosphatase
sp|Q1K4R6|ITPA_NEUCR	pyrophosphatase
sp|Q8XCU5|RDGB_ECO57	pyrophosphatase
sp|Q83JS0|RDGB_SHIFL	pyrophosphatase
sp|Q8Z3U6|RDGB_SALTI	pyrophosphatase
sp|A5WVX0|ITPA_DANRE	pyrophosphatase
sp|C8V9B7|ITPA_EMENI	pyrophosphatase
sp|Q8IBP3|ITPA_PLAF7	pyrophosphatase
sp|Q9UU89|ITPA_SCHPO	pyrophosphatase
sp|Q9VMW7|ITPA_DROME	pyrophosphatase
sp|Q8L968|ITPA_ARATH	pyrophosphatase
sp|P21616|AVP_VIGRR	pyrophosphatase
sp|Q9S5X0|HPPA_THEMA	pyrophosphatase
sp|P39997|NPP2_YEAST	pyrophosphatase
sp|Q56ZN6|AVP2_ARATH	pyrophosphatase
sp|O95848|NUD14_HUMAN	pyrophosphatase
sp|Q9LXC9|IPYR6_ARATH	pyrophosphatase
sp|P25353|NPP1_YEAST	pyrophosphatase
sp|Q01976|ADPP_YEAST	pyrophosphatase
sp|Q8BVU5|NUDT9_MOUSE	pyrophosphatase
sp|Q9STG6|DUT_ARATH	pyrophosphatase
sp|O59580|NTPA_PYRHO	pyrophosphatase
sp|B7GN27|NTPA_BIFLS	pyrophosphatase
sp|Q0SNR4|NTPA_BORAP	pyrophosphatase
sp|P64306|NTPA_BRUSU	pyrophosphatase
sp|Q8NMR5|NTPA_CORGL	pyrophosphatase
sp|Q83FA3|NTPA_COXBU	pyrophosphatase
sp|Q5LWF7|NTPA_RUEPO	pyrophosphatase
sp|Q82D15|NTPA_STRAW	pyrophosphatase
sp|Q9WY06|NTPA_THEMA	pyrophosphatase
sp|Q9A1B6|NTPA_STRP1	pyrophosphatase
sp|Q8UIG9|NTPA_AGRFC	pyrophosphatase
sp|Q81LB0|NTPA_BACAN	pyrophosphatase
sp|Q65GG3|NTPA_BACLD	pyrophosphatase
sp|Q9PMS6|NTPA_CAMJE	pyrophosphatase
sp|Q9Z7D1|NTPA_CHLPN	pyrophosphatase
sp|P44598|NTPA_HAEIN	pyrophosphatase
sp|Q57679|NTPA_METJA	pyrophosphatase
sp|P9WMR7|NTPA_MYCTU	pyrophosphatase
sp|Q92SK4|NTPA_RHIME	pyrophosphatase
sp|P99094|NTPA_STAAN	pyrophosphatase
sp|Q8ZHF4|NTPA_YERPE	pyrophosphatase
sp|P15396|ENPP3_BOVIN	pyrophosphatase
sp|P94558|NTPA_BACSU	pyrophosphatase
sp|Q8SS24|ITPA_ENCCU	pyrophosphatase
sp|B6TNW8|ITPA_MAIZE	pyrophosphatase
sp|A3LVK6|ITPA_PICST	pyrophosphatase
sp|A7RWC9|ITPA_NEMVE	pyrophosphatase
sp|Q4DRX4|ITPA2_TRYCC	pyrophosphatase
sp|Q4DBX5|ITPA1_TRYCC	pyrophosphatase
sp|A8XZP2|ITPA_CAEBR	pyrophosphatase
sp|F6Y089|ITPA_CIOIN	pyrophosphatase
sp|Q6FUV2|ITPA_CANGA	pyrophosphatase
sp|Q54LQ6|ITPA_DICDI	pyrophosphatase
sp|Q6BIT7|ITPA_DEBHA	pyrophosphatase
sp|A8NZ80|ITPA_COPC7	pyrophosphatase
sp|Q5KPF3|ITPA_CRYNJ	pyrophosphatase
sp|Q4Q0V1|ITPA_LEIMA	pyrophosphatase
sp|Q59N80|ITPA_CANAL	pyrophosphatase
sp|A4R1J6|ITPA_MAGO7	pyrophosphatase
sp|A9VE54|ITPA_MONBE	pyrophosphatase
sp|A8BKZ6|ITPA_GIAIC	pyrophosphatase
sp|C7YTE3|ITPA_NECH7	pyrophosphatase
sp|C1FI13|ITPA_MICSR	pyrophosphatase
sp|E0VVF6|ITPA_PEDHC	pyrophosphatase
sp|D3ZW55|ITPA_RAT	pyrophosphatase
sp|B2B5Q3|ITPA_PODAN	pyrophosphatase
sp|E3KAB5|ITPA_PUCGT	pyrophosphatase
sp|Q6CV82|ITPA_KLULA	pyrophosphatase
sp|F6HS55|ITPA_VITVI	pyrophosphatase
sp|D5GCI8|ITPA_TUBMM	pyrophosphatase
sp|Q6CDL9|ITPA_YARLI	pyrophosphatase
sp|Q0UFP3|ITPA_PHANO	pyrophosphatase
sp|C5WZH0|ITPA_SORBI	pyrophosphatase
sp|Q8FE27|RDGB_ECOL6	pyrophosphatase
sp|Q8ZM45|RDGB_SALTY	pyrophosphatase
sp|Q5PMK9|RDGB_SALPA	pyrophosphatase
sp|Q16YB3|ITPA_AEDAE	pyrophosphatase
sp|F1NLH9|ITPA_CHICK	pyrophosphatase
sp|Q4WTN9|ITPA_ASPFU	pyrophosphatase
sp|Q7Q4F5|ITPA_ANOGA	pyrophosphatase
sp|D0MY11|ITPA_PHYIT	pyrophosphatase
